"행정구역","2024년12월_계_총인구수","2024년12월_계_연령구간인구수","2024년12월_계_0~9세","2024년12월_계_10~19세","2024년12월_계_20~29세","2024년12월_계_30~39세","2024년12월_계_40~49세","2024년12월_계_50~59세","2024년12월_계_60~69세","2024년12월_계_70~79세","2024년12월_계_80~89세","2024년12월_계_90~99세","2024년12월_계_100세 이상","2024년12월_남_총인구수","2024년12월_남_연령구간인구수","2024년12월_남_0~9세","2024년12월_남_10~19세","2024년12월_남_20~29세","2024년12월_남_30~39세","2024년12월_남_40~49세","2024년12월_남_50~59세","2024년12월_남_60~69세","2024년12월_남_70~79세","2024년12월_남_80~89세","2024년12월_남_90~99세","2024년12월_남_100세 이상","2024년12월_여_총인구수","2024년12월_여_연령구간인구수","2024년12월_여_0~9세","2024년12월_여_10~19세","2024년12월_여_20~29세","2024년12월_여_30~39세","2024년12월_여_40~49세","2024년12월_여_50~59세","2024년12월_여_60~69세","2024년12월_여_70~79세","2024년12월_여_80~89세","2024년12월_여_90~99세","2024년12월_여_100세 이상"
"광주광역시 광산구 첨단2동(2920062600)","41,245","41,245","2,654","4,680","7,231","5,833","6,524","8,098","4,118","1,330","677","99","1","20,896","20,896","1,377","2,411","3,815","3,169","3,172","3,969","2,176","588","199","20","0","20,349","20,349","1,277","2,269","3,416","2,664","3,352","4,129","1,942","742","478","79","1"
"광주광역시 광산구 신가동(2920063000)","18,797","18,797","1,653","2,699","2,564","2,073","3,526","3,721","1,557","684","292","28","0","9,518","9,518","831","1,423","1,356","1,076","1,681","1,947","823","275","98","8","0","9,279","9,279","822","1,276","1,208","997","1,845","1,774","734","409","194","20","0"
"광주광역시 광산구 운남동(2920063500)","28,792","28,792","1,842","3,350","3,952","3,406","4,828","5,775","3,339","1,429","746","123","2","14,073","14,073","915","1,762","2,063","1,724","2,335","2,782","1,678","535","250","29","0","14,719","14,719","927","1,588","1,889","1,682","2,493","2,993","1,661","894","496","94","2"
"광주광역시 광산구 수완동(2920063700)","74,042","74,042","6,494","13,496","9,553","7,695","15,910","12,858","5,111","2,088","731","103","3","36,421","36,421","3,290","6,772","4,931","3,732","7,352","6,682","2,534","872","242","14","0","37,621","37,621","3,204","6,724","4,622","3,963","8,558","6,176","2,577","1,216","489","89","3"
"광주광역시 광산구 하남동(2920064000)","27,035","27,035","2,381","3,459","3,717","3,847","5,295","4,455","2,658","837","325","59","2","14,016","14,016","1,218","1,804","1,986","2,071","2,710","2,294","1,405","407","113","8","0","13,019","13,019","1,163","1,655","1,731","1,776","2,585","2,161","1,253","430","212","51","2"
"광주광역시 광산구 임곡동(2920065000)","1,903","1,903","39","91","95","114","143","311","493","317","243","56","1","1,011","1,011","14","45","63","67","94","188","291","154","87","8","0","892","892","25","46","32","47","49","123","202","163","156","48","1"
"광주광역시 광산구 동곡동(2920066000)","1,637","1,637","26","55","98","98","144","248","409","313","216","30","0","852","852","11","30","59","67","95","143","239","146","60","2","0","785","785","15","25","39","31","49","105","170","167","156","28","0"
"광주광역시 광산구 평동(2920067000)","5,053","5,053","218","211","521","681","610","834","947","618","355","55","3","2,806","2,806","107","113","315","410","404","477","527","323","116","13","1","2,247","2,247","111","98","206","271","206","357","420","295","239","42","2"
"광주광역시 광산구 삼도동(2920068000)","2,127","2,127","36","107","122","126","167","346","509","381","280","53","0","1,110","1,110","13","54","83","81","92","214","291","195","78","9","0","1,017","1,017","23","53","39","45","75","132","218","186","202","44","0"
"광주광역시 광산구 본량동(2920069000)","1,812","1,812","20","72","87","88","144","313","406","313","313","54","2","912","912","6","36","48","48","87","199","228","146","100","14","0","900","900","14","36","39","40","57","114","178","167","213","40","2"
"광주광역시 광산구 신창동(2920070000)","33,686","33,686","2,651","4,904","5,096","4,244","6,514","6,225","2,502","995","468","87","0","17,246","17,246","1,339","2,534","2,717","2,240","3,190","3,257","1,337","448","167","17","0","16,440","16,440","1,312","2,370","2,379","2,004","3,324","2,968","1,165","547","301","70","0"
"대전광역시  (3000000000)","1,439,157","1,439,157","91,513","135,613","193,470","190,937","213,110","243,783","206,460","105,925","50,301","7,830","215","717,291","717,291","47,115","69,855","100,960","101,412","106,520","121,533","100,122","48,772","19,013","1,952","37","721,866","721,866","44,398","65,758","92,510","89,525","106,590","122,250","106,338","57,153","31,288","5,878","178"
"대전광역시 동구 (3011000000)","218,513","218,513","11,766","18,563","28,291","24,715","30,243","36,545","35,347","20,945","10,572","1,483","43","109,950","109,950","6,105","9,586","14,945","13,382","15,738","19,076","17,227","9,522","3,988","370","11","108,563","108,563","5,661","8,977","13,346","11,333","14,505","17,469","18,120","11,423","6,584","1,113","32"
"대전광역시 동구 중앙동(3011051500)","3,607","3,607","58","90","205","282","336","621","945","664","363","42","1","2,043","2,043","23","41","114","173","224","425","571","329","130","13","0","1,564","1,564","35","49","91","109","112","196","374","335","233","29","1"
"대전광역시 동구 효동(3011053000)","25,172","25,172","1,955","3,303","2,434","2,825","4,488","4,229","3,158","1,848","817","113","2","12,311","12,311","992","1,717","1,302","1,407","2,161","2,134","1,442","831","303","22","0","12,861","12,861","963","1,586","1,132","1,418","2,327","2,095","1,716","1,017","514","91","2"
"대전광역시 동구 신인동(3011054500)","14,775","14,775","1,171","1,052","1,299","2,266","2,127","2,347","2,268","1,467","683","92","3","7,218","7,218","609","595","666","1,143","1,090","1,149","1,002","667","265","30","2","7,557","7,557","562","457","633","1,123","1,037","1,198","1,266","800","418","62","1"
"대전광역시 동구 판암1동(3011055100)","11,852","11,852","580","816","1,185","1,289","1,489","2,054","2,229","1,296","788","122","4","5,711","5,711","313","424","615","686","752","992","1,065","575","259","29","1","6,141","6,141","267","392","570","603","737","1,062","1,164","721","529","93","3"
"대전광역시 동구 판암2동(3011055200)","7,870","7,870","162","312","548","650","766","1,269","1,894","1,348","793","126","2","3,803","3,803","84","160","288","372","451","684","909","570","259","25","1","4,067","4,067","78","152","260","278","315","585","985","778","534","101","1"
"대전광역시 동구 용운동(3011056000)","20,918","20,918","1,393","1,656","3,111","2,771","2,766","3,524","3,221","1,671","694","108","3","10,568","10,568","717","827","1,645","1,498","1,444","1,787","1,566","780","282","21","1","10,350","10,350","676","829","1,466","1,273","1,322","1,737","1,655","891","412","87","2"
"대전광역시 동구 대동(3011058500)","13,684","13,684","968","1,487","1,410","1,508","2,163","2,270","2,037","1,137","608","92","4","6,848","6,848","511","772","760","768","1,101","1,160","968","542","237","26","3","6,836","6,836","457","715","650","740","1,062","1,110","1,069","595","371","66","1"
"대전광역시 동구 자양동(3011059000)","10,824","10,824","264","787","3,164","991","1,026","1,481","1,569","973","502","66","1","5,736","5,736","127","360","1,769","594","602","825","801","431","213","14","0","5,088","5,088","137","427","1,395","397","424","656","768","542","289","52","1"
"대전광역시 동구 가양1동(3011062000)","12,837","12,837","494","1,029","1,800","1,191","1,683","2,207","2,269","1,366","699","98","1","6,687","6,687","241","526","1,032","672","905","1,219","1,156","633","279","24","0","6,150","6,150","253","503","768","519","778","988","1,113","733","420","74","1"
"대전광역시 동구 가양2동(3011063000)","18,525","18,525","732","1,529","2,974","1,992","2,369","3,263","3,073","1,679","805","108","1","9,287","9,287","399","778","1,496","1,136","1,223","1,677","1,473","785","291","29","0","9,238","9,238","333","751","1,478","856","1,146","1,586","1,600","894","514","79","1"
"대전광역시 동구 용전동(3011064000)","19,904","19,904","746","1,315","3,786","2,850","2,755","3,273","2,837","1,531","727","79","5","10,213","10,213","381","673","1,880","1,650","1,476","1,739","1,411","708","272","22","1","9,691","9,691","365","642","1,906","1,200","1,279","1,534","1,426","823","455","57","4"
"대전광역시 동구 성남동(3011066500)","10,759","10,759","606","765","1,044","1,133","1,500","1,847","1,961","1,205","609","86","3","5,316","5,316","323","387","539","608","778","958","950","524","227","22","0","5,443","5,443","283","378","505","525","722","889","1,011","681","382","64","3"
"대전광역시 동구 홍도동(3011067000)","11,062","11,062","446","685","2,113","1,379","1,326","1,829","1,803","944","467","70","0","5,664","5,664","238","364","1,081","798","744","958","879","404","184","14","0","5,398","5,398","208","321","1,032","581","582","871","924","540","283","56","0"
"대전광역시 동구 삼성동(3011069500)","13,393","13,393","621","1,020","1,230","1,344","1,762","2,356","2,495","1,615","843","104","3","6,774","6,774","334","522","688","706","943","1,259","1,234","718","338","31","1","6,619","6,619","287","498","542","638","819","1,097","1,261","897","505","73","2"
"대전광역시 동구 대청동(3011072500)","2,153","2,153","33","97","141","120","163","376","579","356","243","45","0","1,127","1,127","17","41","85","78","96","221","318","175","83","13","0","1,026","1,026","16","56","56","42","67","155","261","181","160","32","0"
"대전광역시 동구 산내동(3011074000)","21,178","21,178","1,537","2,620","1,847","2,124","3,524","3,599","3,009","1,845","931","132","10","10,644","10,644","796","1,399","985","1,093","1,748","1,889","1,482","850","366","35","1","10,534","10,534","741","1,221","862","1,031","1,776","1,710","1,527","995","565","97","9"
"대전광역시 중구 (3014000000)","225,008","225,008","12,033","19,701","26,081","25,232","31,600","38,927","35,694","22,581","11,410","1,704","45","110,338","110,338","6,160","10,042","13,201","13,094","15,874","19,752","17,249","10,054","4,436","465","11","114,670","114,670","5,873","9,659","12,880","12,138","15,726","19,175","18,445","12,527","6,974","1,239","34"
"대전광역시 중구 은행선화동(3014053500)","19,109","19,109","1,658","1,418","2,506","3,441","3,055","2,838","2,242","1,293","556","98","4","9,657","9,657","837","663","1,157","1,748","1,675","1,576","1,146","609","219","26","1","9,452","9,452","821","755","1,349","1,693","1,380","1,262","1,096","684","337","72","3"
"대전광역시 중구 목동(3014055000)","17,604","17,604","1,688","2,811","1,820","2,103","3,457","2,876","1,551","817","413","65","3","8,384","8,384","846","1,354","921","976","1,604","1,452","711","346","159","15","0","9,220","9,220","842","1,457","899","1,127","1,853","1,424","840","471","254","50","3"
"대전광역시 중구 중촌동(3014056000)","13,419","13,419","883","985","1,327","1,756","1,890","2,324","2,101","1,395","647","109","2","6,516","6,516","454","523","680","912","959","1,145","993","589","232","29","0","6,903","6,903","429","462","647","844","931","1,179","1,108","806","415","80","2"
"대전광역시 중구 대흥동(3014057500)","12,682","12,682","579","971","2,248","1,738","1,779","1,899","1,800","1,050","514","100","4","6,269","6,269","327","497","1,026","904","896","1,029","897","458","197","36","2","6,413","6,413","252","474","1,222","834","883","870","903","592","317","64","2"
"대전광역시 중구 문창동(3014060500)","4,158","4,158","111","247","351","329","454","724","956","567","354","63","2","2,125","2,125","62","134","180","185","265","422","492","244","132","9","0","2,033","2,033","49","113","171","144","189","302","464","323","222","54","2"
"대전광역시 중구 석교동(3014062000)","14,193","14,193","420","868","1,317","1,246","1,630","2,508","3,101","1,998","986","117","2","7,182","7,182","222","440","739","710","904","1,296","1,537","915","395","23","1","7,011","7,011","198","428","578","536","726","1,212","1,564","1,083","591","94","1"
"대전광역시 중구 대사동(3014063000)","5,249","5,249","119","235","918","643","490","802","968","621","401","51","1","2,572","2,572","72","145","398","353","271","426","467","273","152","15","0","2,677","2,677","47","90","520","290","219","376","501","348","249","36","1"
"대전광역시 중구 부사동(3014064000)","6,175","6,175","211","366","573","583","727","1,102","1,276","843","424","68","2","3,120","3,120","116","209","294","338","397","575","631","374","174","12","0","3,055","3,055","95","157","279","245","330","527","645","469","250","56","2"
"대전광역시 중구 용두동(3014065500)","9,892","9,892","524","705","1,666","1,570","1,365","1,552","1,146","788","530","46","0","4,813","4,813","245","342","789","813","708","811","556","335","199","15","0","5,079","5,079","279","363","877","757","657","741","590","453","331","31","0"
"대전광역시 중구 오류동(3014067000)","10,018","10,018","494","645","1,259","1,305","1,251","1,749","1,518","1,056","617","122","2","4,671","4,671","242","310","589","673","604","832","735","433","215","37","1","5,347","5,347","252","335","670","632","647","917","783","623","402","85","1"
"대전광역시 중구 태평1동(3014068000)","12,496","12,496","774","1,351","1,304","1,220","2,035","2,278","1,741","1,147","574","70","2","5,984","5,984","378","671","680","601","981","1,113","832","494","220","13","1","6,512","6,512","396","680","624","619","1,054","1,165","909","653","354","57","1"
"대전광역시 중구 태평2동(3014069000)","24,061","24,061","1,276","2,672","2,572","1,953","3,449","4,502","3,654","2,564","1,222","192","5","11,431","11,431","651","1,360","1,355","946","1,582","2,128","1,715","1,131","501","61","1","12,630","12,630","625","1,312","1,217","1,007","1,867","2,374","1,939","1,433","721","131","4"
"대전광역시 중구 유천1동(3014070000)","5,838","5,838","213","265","621","753","778","1,034","1,154","664","302","52","2","2,993","2,993","117","134","334","423","437","560","550","308","113","16","1","2,845","2,845","96","131","287","330","341","474","604","356","189","36","1"
"대전광역시 중구 유천2동(3014071000)","12,889","12,889","556","910","1,513","1,359","1,631","2,050","2,330","1,611","818","106","5","6,371","6,371","281","486","776","724","843","1,016","1,131","736","342","35","1","6,518","6,518","275","424","737","635","788","1,034","1,199","875","476","71","4"
