facility_id,facility_name,district,legal_dong,address,phone,category_major,category_detail,facility_form,capacity_max_reported,current_occupancy_max_reported,staff_count_max_reported,latitude,longitude,designation_date,installation_date,status,source_as_of_date_latest,source_datasets,source_names,source_files,source_facility_codes,observation_count,source_count,entity_match_rule
fac_d5fcc5bc54542ec4,카네이션재가복지센터 (주)카네이션토탈케어,미추홀구,주안동,인천광역시 미추홀구 주승로 129 (주안동),032-425-0707,노인복지,재가노인복지시설,,,,,37.445996,126.684765,2024-01-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_d6edbbd8f5ca50ba,구구팔팔재가복지센터,미추홀구,주안동,"인천광역시 미추홀구 길파로35번길 30, 101호 (주안동)",032-872-0828,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,21,37.46928549,126.678039,2023-07-01,2023-07-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700626,5,3,exact_normalized_district_name_address
fac_d9d241f03481c727,한방재활주간보호센터,미추홀구,주안동,"인천광역시 미추홀구 미추홀대로 707, 4층 (주안동)",032-868-8675,노인복지,재가노인복지시설 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,54,,11,37.46052744,126.6798378,2025-01-01,2025-01-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700687,3,3,exact_normalized_district_name_address
fac_db3468bc2a8da338,지안요양원,미추홀구,주안동,"인천광역시 미추홀구 석정로 409, 1층, 3~6층 (주안동)",0328739988,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,99,,59,37.46713129,126.6809692,2021-09-23,2021-09-23,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817700538,3,3,exact_normalized_district_name_address
fac_dd7e9d97ab617ab8,장수재가복지센터,미추홀구,주안동,"인천광역시 미추홀구 인하로209번길 10, 1층 1호 (주안동)",032-716-6206,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,42,37.4491259,126.6715005,2024-01-01,2024-01-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700649,5,3,exact_normalized_district_name_address
fac_dda4970436c5d944,아가페노인복지센터,미추홀구,주안동,"인천광역시 미추홀구 경인로 422-1, 201호 (주안동)",032-433-9987,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,32,37.45780329,126.6869847,2023-10-01,2023-10-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700635,5,3,exact_normalized_district_name_address
fac_de593522c75b4c15,지팡이돌봄복지센터,미추홀구,주안동,"인천광역시 미추홀구 석정로 409, 202호 (주안동, 동아프라자)",032-433-8383,노인복지,재가노인복지시설,,,,,37.467326,126.680969,2025-06-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_e04b061048343558,다가치보호작업장,연수구,,"인천광역시 연수구 새말로 146, 2층",032-815-0208,장애인복지,장애인 직업재활시설,장애인 직업재활시설,14,14,3,37.4168039,126.6847071,,2024-02-08,,2026-03-09,yeonsu_disabled,인천광역시 연수구_장애인 복지시설 현황_20260309,yeonsu_disabled_facilities_20260316.csv,,1,1,exact_normalized_district_name_address
fac_e05f3e27fdb934a7,미추홀재가방문요양센터,미추홀구,주안동,"인천광역시 미추홀구 신기길30번길 34, 1층 (주안동)",032-872-8761,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,46,37.44685597,126.6746892,2023-06-01,2023-06-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700619,5,3,exact_normalized_district_name_address
fac_e182d1cc21d9da91,금강방문요양센터,미추홀구,숭의동,"인천광역시 미추홀구 경인로42번길 81, 1층 (숭의동)",032-522-3094,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,8,37.46081954,126.6497241,2022-06-01,2022-06-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700572,5,3,exact_normalized_district_name_address
fac_e247354489e98d33,주안요양원,미추홀구,주안동,"인천광역시 미추홀구 석바위로 68, 601호 (주안동, 주안필프라자)",0324335675,노인복지,노인요양시설 | 노인의료복지시설,의료복지,34,,,37.46085744,126.6806235,2015-12-11,,,2026-06-30,incheon_elderly | michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv,,2,2,exact_normalized_district_name_address
fac_e3570c09aeaafd0f,자미원요양원,미추홀구,숭의동,인천광역시 미추홀구 참외전로 341 (숭의동),0328883688,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,29,,15,37.4664822,126.6521062,2019-12-01,2019-12-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817700459,3,3,exact_normalized_district_name_address
fac_e38128a6b993b406,365인천노인주야간보호센터,미추홀구,숭의동,"인천광역시 미추홀구 미추로 62, 3층 (숭의동)",032-427-0365,노인복지,재가노인복지시설,,58,,,37.46559,126.645932,2024-12-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_e658736b3495542d,소리노인장기요양기관,미추홀구,주안동,"인천광역시 미추홀구 구월로 17, 8층 (주안동)",032-887-8852,노인복지,재가노인복지시설,,,,,37.45836,126.692162,2024-09-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_e6fdd0348c146462,희망재가센터,미추홀구,숭의동,"인천광역시 미추홀구 수봉로 41, 지하1층 (숭의동)",032-882-3468,노인복지,재가노인복지시설,,,,,37.46267233,126.6572677,2022-05-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_e7abe28cd26cf030,주안하주요양원,미추홀구,주안동,인천광역시 미추홀구 경인로435번길 23 (주안동),0327154455,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,41,,23,37.45915485,126.6885723,2019-10-01,2019-10-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817700445,3,3,exact_normalized_district_name_address
fac_ea99cf94e6c21830,주안愛노인복지센터,미추홀구,주안동,"인천광역시 미추홀구 인주대로470번길 9, 101호 (주안동)",032-710-4479,노인복지,재가노인복지시설,,,,,37.45032517,126.6888604,2021-12-20,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_eb9362c8b9d71a40,경인실버복지센터,미추홀구,문학동,"인천광역시 미추홀구 소성로350번길 53, 1층 (문학동)",032-721-3855,노인복지,재가노인복지시설,,,,,37.43491878,126.6859318,2024-05-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_ee199f84c17f9422,사미노인복지센터,미추홀구,주안동,인천광역시 미추홀구 한나루로490번길 85 (주안동),032-868-8151,노인복지,재가노인복지시설,,,,,37.450523,126.672082,2024-12-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_eec2e0065fea0800,이음실버케어센터,미추홀구,주안동,"인천광역시 미추홀구 미추홀대로697번길 22 425호,426호 (주안동, 롯데하이텔)",032-205-9246,노인복지,재가노인복지시설 | 재가노인복지시설 방문간호 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호,장기요양기관,70,,92,37.4599399,126.6785806,2023-02-01,2023-02-01,,2026-06-10,michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700610,5,2,exact_normalized_district_name_address
fac_ef12ec8d93c85ea4,보훈복지용구,미추홀구,용현동,"인천광역시 미추홀구 인주대로 141, 101호 (용현동)",032-891-1777,노인복지,복지용구 | 재가노인복지시설 | 재가노인복지시설 복지용구,장기요양기관 | 재가복지,,,1,37.45669209,126.6528618,2023-03-02,2023-03-02,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700613,3,3,exact_normalized_district_name_address
fac_ef2023d593dbc778,참사랑요양원,미추홀구,주안동,인천광역시 미추홀구 주안로 157-1 (주안동),0324647802,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,49,,36,37.46392981,126.6873702,2018-12-05,2018-12-05,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817700408,3,3,exact_normalized_district_name_address
fac_ef4a5ed0680dc2c2,경인노인주야간보호센터,미추홀구,주안동,"인천광역시 미추홀구 석정로 411, 5층 (주안동)",032-868-9998,노인복지,재가노인복지시설,,34,,,37.46693467,126.6813625,2024-06-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_efea64d94b0001b1,숭의요양원,미추홀구,숭의동,인천광역시 미추홀구 경인로 42 (숭의동),0328836999,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,49,,29,37.46410079,126.6479805,2026-05-01,2026-05-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817700738,3,3,exact_normalized_district_name_address
fac_f00dfbd355945acc,선학1공동생활가정,연수구,청학동,인천광역시 연수구 청능말로14번길 10(청학동 458-11 101호),032-818-5810,장애인복지,장애인 거주시설,장애인 거주시설,4,3,1,37.417387,126.667786,,1996-04-23,,2026-03-09,yeonsu_disabled,인천광역시 연수구_장애인 복지시설 현황_20260309,yeonsu_disabled_facilities_20260316.csv,,1,1,exact_normalized_district_name_address
fac_f258ca7c042d34e7,효다함요양원,미추홀구,숭의동,"인천광역시 미추홀구 독배로 443, 411호 (숭의동)",0328848883,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,42,,27,37.4588359,126.6481512,2011-02-08,2011-02-08,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817000182,3,3,exact_normalized_district_name_address
fac_f57eedd094d1a1ce,비타민재가방문요양센터,미추홀구,학익동,"인천광역시 미추홀구 매소홀로 262, 15002호 (학익동)",032-858-4331,노인복지,재가노인복지시설,,,,,37.444443,126.652395,2025-01-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_f58ca4f12460a8bf,효신노인복지센터,미추홀구,용현동,인천광역시 미추홀구 비룡길78번길 4-21 (용현동),032-883-7979,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,12,37.45407042,126.65338,2023-10-01,2023-10-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700639,5,3,exact_normalized_district_name_address
fac_f65a3ac015d715c6,한결재가복지센터,미추홀구,주안동,"인천광역시 미추홀구 구월로19번길 6-37, 가동 5호 (주안동, 한성상가)",032-422-0810,노인복지,재가노인복지시설,,,,,37.458236,126.693744,2025-06-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_f72e786f812b60f3,밝은마음,연수구,동춘동,인천광역시 연수구 봉재산로 68(동춘동 325-4),032-817-2070,장애인복지,장애인 거주시설,장애인 거주시설,50,50,43,37.406015,126.665079,,1991-06-04,,2026-03-09,yeonsu_disabled,인천광역시 연수구_장애인 복지시설 현황_20260309,yeonsu_disabled_facilities_20260316.csv,,1,1,exact_normalized_district_name_address
fac_f85873fcc4e684e8,조은재가복지센터,미추홀구,주안동,"인천광역시 미추홀구 경원대로821번길 58, 1층 (주안동)",032-439-7103,노인복지,방문간호 | 방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문간호 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,70,37.45608218,126.6862039,2022-04-01,2022-04-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700560,7,3,exact_normalized_district_name_address
fac_fa2a01482d3733c5,즐거운복지센터,미추홀구,주안동,"인천광역시 미추홀구 학익소로37번길 22, 201호 (주안동)",032-213-1255,노인복지,재가노인복지시설,,,,,37.44448639,126.6715905,2023-12-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_fa94592d99ba6dff,천사랑 방문요양센터,미추홀구,주안동,"인천광역시 미추홀구 경원대로833번길 25-1, 102호 (주안동)",032-422-1459,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,36,37.45706446,126.6877694,2023-01-02,2023-01-02,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700605,5,3,exact_normalized_district_name_address
fac_fb0ceae0e4fcd44f,샬롬재가노인복지센터,미추홀구,용현동,"인천광역시 미추홀구 독정이로9번길 64, 107호 (용현동)",032-881-3834,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,41,37.45708925,126.6512374,2023-07-01,2023-07-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700628,5,3,exact_normalized_district_name_address
fac_fb5b699f48ae2424,효담채주야간보호센터,미추홀구,도화동,인천광역시 미추홀구 경인로 313-1 (도화동),032-833-4828,노인복지,재가노인복지시설 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,42,,9,37.45966158,126.6754812,2019-10-16,2019-10-16,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700449,3,3,exact_normalized_district_name_address
fac_fbf18737559d45c0,성문재가노인복지센터,미추홀구,주안동,"인천광역시 미추홀구 한나루로490번길 9, 1층 (주안동)",032-715-7239,노인복지,재가노인복지시설,,,,,37.45059151,126.6679019,2023-06-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_fc521e9233a40575,햇살누리요양센터,미추홀구,용현동,인천광역시 미추홀구 독배로 431 (용현동),0328919588,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,46,,29,37.45792912,126.6489993,2013-03-01,2013-03-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817000227,3,3,exact_normalized_district_name_address
fac_fcac8c604f67d65a,햇살노인복지센터,미추홀구,주안동,"인천광역시 미추홀구 한나루로 548-1, A동 1층 (주안동)",032-772-0116,노인복지,재가노인복지시설,,,,,37.455497,126.670188,2024-12-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_fe4e71c8a283f3e6,연수구장애인주간보호센터,연수구,옥련동,인천광역시 연수구 청량로185번길 31(옥련동 SM프라자 201호),032-749-6891,장애인복지,장애인 지역사회 재활시설,장애인 지역사회 재활시설,24,20,7,37.422973,126.651085,,2014-02-01,,2026-03-09,yeonsu_disabled,인천광역시 연수구_장애인 복지시설 현황_20260309,yeonsu_disabled_facilities_20260316.csv,,1,1,exact_normalized_district_name_address
