facility_id,facility_name,district,legal_dong,address,phone,category_major,category_detail,facility_form,capacity_max_reported,current_occupancy_max_reported,staff_count_max_reported,latitude,longitude,designation_date,installation_date,status,source_as_of_date_latest,source_datasets,source_names,source_files,source_facility_codes,observation_count,source_count,entity_match_rule
fac_040fa3c633fb8b99,예사랑요양원,남동구,논현동,"인천광역시 남동구 호구포로 221, 8층 (논현동, 남동메디칼센타)",032-429-9437,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,20,,14,,,2022-09-01,2022-09-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820000842,2,2,exact_normalized_district_name_address
fac_0433df52af151631,한마음 노인복지센터,서구,가좌동,인천광역시 서구 고래울로 39 (가좌동),032-581-1235,노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,35,,,2019-11-14,2019-11-14,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32826000455,4,2,exact_normalized_district_name_address
fac_0448c081eebc95ce,(주)다빈 재가노인복지센터,서구,가좌동,인천광역시 서구 가정로 127 4층404호 (가좌동),032-572-5532,노인복지,방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_044b929148d357cc,보경사랑노인주간보호센터,서구,마전동,"인천광역시 서구 검단로502번길 18 7층 (마전동, 제일프라자)",032-561-2677,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,40,,10,,,2020-03-16,2020-03-16,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22826000484,6,2,exact_normalized_district_name_address
fac_044f0f155189c734,세인트요양원,남동구,구월동,"인천광역시 남동구 호구포로 826, 3,5~7층 (구월동)",032-463-5506,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,29,,17,,,2021-03-11,2021-03-11,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820000740,2,2,exact_normalized_district_name_address
fac_046299e39881a640,금강부평방문요양센터,부평구,산곡동,"인천광역시 부평구 세월천로 51, 402호 (산곡동)",032-525-2929,노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,73,,,2015-11-01,2015-11-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32823700443,4,2,exact_normalized_district_name_address
fac_0499a129f35a8583,사랑요양원,서구,석남동,"인천광역시 서구 가정로 302 4층 (석남동, 삼정빌딩)",,노인복지,노인요양공동생활가정,장기요양기관,9,,6,,,2025-06-01,2025-06-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,12826000784,1,1,exact_normalized_district_name_address
fac_04c49ff815af175e,동그라미복지센터,계양구,계산동,인천광역시 계양구 주부토로501번길 34 201호 (계산동),,노인복지,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,,,100,,,2022-07-01,2022-07-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22824500490,2,1,exact_normalized_district_name_address
fac_04ce0c89f81640a3,섬김요양원,부평구,부평동,인천광역시 부평구 장제로 126 (부평동),032-265-3927,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,75,,28,,,2023-01-02,2023-01-02,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12823700726,2,2,exact_normalized_district_name_address
fac_04e6e0330ef1a90a,남송재가노인복지센타,서구,신현동,"인천광역시 서구 원창로 174 101호 (신현동, 남송프라자)",032-575-7997,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,22,,,2020-10-01,2020-10-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22826000519,4,2,exact_normalized_district_name_address
fac_04ea4b18baa42c14,행복한재가복지센터,서구,불로동,"인천광역시 서구 검단로 842 2층209호 (불로동, 월드중앙상가)",032-562-5502,노인복지,방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_04f6fc13767ab1b9,여자청소년 자립지원관 행복자리,남동구,,인천광역시 남동구 문화로 167번길 40-17 301호,032-467-1398,청소년복지,청소년복지시설,생활,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_051e6c3bfc5a6aff,다드림,부평구,일신동,인천광역시 부평구 항동로45번길 8(일신동),032-511-8291,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_0521368eb98e0958,서구지역자활센터,서구,,인천광역시 서구 원창로 76,032-569-1491,지역복지,지역자활센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_05239a5631e56b4b,행복실버요양센터,미추홀구,주안동,인천광역시 미추홀구 미추홀대로614번길 82 (주안동),032-423-5510,노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,52,,,2017-09-27,2017-09-27,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32817000369,4,2,exact_normalized_district_name_address
fac_0526a8b80c3063d4,남동노인요양센터,남동구,만수동,"인천광역시 남동구 소래로 640, 지1층,2~5층 (만수동, 호성빌딩)",032-466-9988,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,95,,52,,,2019-05-01,2019-05-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820000612,2,2,exact_normalized_district_name_address
fac_0534853f51264e41,청학공동생활가정,연수구,청학동,"인천광역시 연수구 청능말로 8번길 9, 101호(청학동)",032-575-5675,장애인복지,장애인공동생활가정,생활,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_05384b0eb2200522,검단진요양원,서구,마전동,"인천광역시 서구 마전로115번길 2-6, 지하1층2~4층 (마전동)",032-563-5200,노인복지,노인요양시설,의료복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_0540452ed1331335,그레이스힐단기보호센터,서구,마전동,"인천광역시 서구 검단로623번길 17, 3~5층 (마전동, 동인빌딩)",070-4550-8920,노인복지,단기보호 | 재가노인복지시설 단기보호,장기요양기관 | 재가복지,12,,7,,,2026-03-01,2026-03-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22826000817,2,2,exact_normalized_district_name_address
fac_054393c4f4581c8b,가은재가복지센터,미추홀구,주안동,"인천광역시 미추홀구 경인로 372, 2150호 (주안동, 아인애비뉴 2층)",032-721-5000,노인복지,방문간호 | 방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,3,1,exact_normalized_district_name_address
fac_056b13cbe6eaf1fe,효나무재활요양원,서구,마전동,"인천광역시 서구 검단로 508 5,6층 (마전동)",,노인복지,노인요양시설(개정법),장기요양기관,59,,27,,,2025-07-01,2025-07-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,12826000787,1,1,exact_normalized_district_name_address
fac_057abceae4ae0c54,두리재가복지센터,미추홀구,주안동,"인천광역시 미추홀구 구월로 30, 804호 (주안동, 스페이스이모션오피스텔)",032-862-1847,노인복지,재가노인복지시설,,,,,37.45731233,126.6933794,2020-10-12,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_0589d5ff00b38b2f,사랑드림요양복지센터,부평구,부개동,"인천광역시 부평구 부평문화로 196, 2층 (부개동)",032-511-9510,노인복지,방문간호 | 방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,3,1,exact_normalized_district_name_address
fac_0596693ee2ac3696,행복한동산,서구,,"인천광역시 서구 완정로178번길52, 1층",032-563-3393,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_05974883c648115c,딸의마음주간보호센터,연수구,옥련동,"인천광역시 연수구 한나루로 154 3층 (옥련동, 옥련동 송도 호성빌딩)",,노인복지,재가노인복지시설 주야간보호,장기요양기관,63,,13,,,2024-04-01,2024-04-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22818500320,1,1,exact_normalized_district_name_address
fac_05a46ef39008e4b7,참조은재가복지센터,서구,석남동,인천광역시 서구 염곡로 309 (석남동),032-573-7752,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,57,,,2021-01-01,2021-01-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22826000542,4,2,exact_normalized_district_name_address
fac_05bcaeed44326c7d,에버그린데이케어센터,남동구,만수동,"인천광역시 남동구 구월로 303, 3층 (만수동)",032-465-0888,노인복지,재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,40,,12,,,2024-09-01,2024-09-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22820000962,2,2,exact_normalized_district_name_address
fac_05cbaaebc74c1972,더비다요양원,미추홀구,숭의동,인천광역시 미추홀구 제물량로4번길 34-33 (숭의동),0328910121,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,48,,25,,,2025-01-01,2025-01-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12817700685,2,2,exact_normalized_district_name_address
fac_05d2f6be921b6036,강화군 요양원,강화군,길상면,인천광역시 강화군 길상면 길상로 272,032-937-5767,노인복지,노인요양시설,의료복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_05de96ff621dbae6,계양다사랑단기보호센터,계양구,계산동,인천광역시 계양구 계산로 148(계산동),032-555-8274,노인복지,단기보호,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_05f3c6570209f77b,세움누리의 집,부평구,,인천광역시 부평구 백범로478번길 8-7,032-504-2227,가족·여성복지,한부모가족복지시설,생활,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_061bcd9a5fd5a343,가나안재가복지센터,서구,심곡동,"인천광역시 서구 심곡로 9, 112동 211호 (심곡동)",032-563-1114,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
